Date,Adj Close,Close,High,Low,Open,Volume
1993-05-04,90.95999908447266,90.95999908447266,90.95999908447266,90.95999908447266,90.95999908447266,0
1993-05-05,91.76000213623047,91.76000213623047,91.76000213623047,91.76000213623047,91.76000213623047,0
1993-05-06,90.55000305175781,90.55000305175781,90.55000305175781,90.55000305175781,90.55000305175781,0
1993-05-07,90.12000274658203,90.12000274658203,90.12000274658203,90.12000274658203,90.12000274658203,0
1993-05-10,90.2300033569336,90.2300033569336,90.2300033569336,90.2300033569336,90.2300033569336,0
1993-05-11,90.48999786376953,90.48999786376953,90.48999786376953,90.48999786376953,90.48999786376953,0
1993-05-12,89.62000274658203,89.62000274658203,89.62000274658203,89.62000274658203,89.62000274658203,0
1993-05-13,88.04000091552734,88.04000091552734,88.04000091552734,88.04000091552734,88.04000091552734,0
1993-05-14,89.4000015258789,89.4000015258789,89.4000015258789,89.4000015258789,89.4000015258789,0
1993-05-17,90.80999755859375,90.80999755859375,90.80999755859375,90.80999755859375,90.80999755859375,0
1993-05-18,90.38999938964844,90.38999938964844,90.38999938964844,90.38999938964844,90.38999938964844,0
1993-05-19,91.54000091552734,91.54000091552734,91.54000091552734,91.54000091552734,91.54000091552734,0
1993-05-20,92.33000183105469,92.33000183105469,92.33000183105469,92.33000183105469,92.33000183105469,0
1993-05-21,91.33000183105469,91.33000183105469,91.33000183105469,91.33000183105469,91.33000183105469,0
1993-05-24,91.5199966430664,91.5199966430664,91.5199966430664,91.5199966430664,91.5199966430664,0
1993-05-25,90.91000366210938,90.91000366210938,90.91000366210938,90.91000366210938,90.91000366210938,0
1993-05-26,92.05000305175781,92.05000305175781,92.05000305175781,92.05000305175781,92.05000305175781,0
1993-05-27,90.4000015258789,90.4000015258789,90.4000015258789,90.4000015258789,90.4000015258789,0
1993-05-28,90.87000274658203,90.87000274658203,90.87000274658203,90.87000274658203,90.87000274658203,0
1993-06-01,91.27999877929688,91.27999877929688,91.27999877929688,91.27999877929688,91.27999877929688,0
1993-06-02,90.36000061035156,90.36000061035156,90.36000061035156,90.36000061035156,90.36000061035156,0
1993-06-03,89.58999633789062,89.58999633789062,89.58999633789062,89.58999633789062,89.58999633789062,0
1993-06-04,88.18000030517578,88.18000030517578,88.18000030517578,88.18000030517578,88.18000030517578,0
1993-06-07,88.02999877929688,88.02999877929688,88.02999877929688,88.02999877929688,88.02999877929688,0
1993-06-08,87.51000213623047,87.51000213623047,87.51000213623047,87.51000213623047,87.51000213623047,0
1993-06-09,87.93000030517578,87.93000030517578,87.93000030517578,87.93000030517578,87.93000030517578,0
1993-06-10,89.37999725341797,89.37999725341797,89.37999725341797,89.37999725341797,89.37999725341797,0
1993-06-11,90.66999816894531,90.66999816894531,90.66999816894531,90.66999816894531,90.66999816894531,0
1993-06-14,91.08999633789062,91.08999633789062,91.08999633789062,91.08999633789062,91.08999633789062,0
1993-06-15,90.37999725341797,90.37999725341797,90.37999725341797,90.37999725341797,90.37999725341797,0
1993-06-16,91.52999877929688,91.52999877929688,91.52999877929688,91.52999877929688,91.52999877929688,0
1993-06-17,91.95999908447266,91.95999908447266,91.95999908447266,91.95999908447266,91.95999908447266,0
1993-06-18,89.0199966430664,89.0199966430664,89.0199966430664,89.0199966430664,89.0199966430664,0
1993-06-21,88.68000030517578,88.68000030517578,88.68000030517578,88.68000030517578,88.68000030517578,0
1993-06-22,87.91999816894531,87.91999816894531,87.91999816894531,87.91999816894531,87.91999816894531,0
1993-06-23,87.5199966430664,87.5199966430664,87.5199966430664,87.5199966430664,87.5199966430664,0
1993-06-24,88.31999969482422,88.31999969482422,88.31999969482422,88.31999969482422,88.31999969482422,0
1993-06-25,88.79000091552734,88.79000091552734,88.79000091552734,88.79000091552734,88.79000091552734,0
1993-06-28,88.0999984741211,88.0999984741211,88.0999984741211,88.0999984741211,88.0999984741211,0
1993-06-29,88.7300033569336,88.7300033569336,88.7300033569336,88.7300033569336,88.7300033569336,0
1993-06-30,87.48999786376953,87.48999786376953,87.48999786376953,87.48999786376953,87.48999786376953,0
1993-07-01,86.06999969482422,86.06999969482422,86.06999969482422,86.06999969482422,86.06999969482422,0
1993-07-02,85.05000305175781,85.05000305175781,85.05000305175781,85.05000305175781,85.05000305175781,0
1993-07-06,84.04000091552734,84.04000091552734,84.04000091552734,84.04000091552734,84.04000091552734,0
1993-07-07,84.7300033569336,84.7300033569336,84.7300033569336,84.7300033569336,84.7300033569336,0
1993-07-08,86.08000183105469,86.08000183105469,86.08000183105469,86.08000183105469,86.08000183105469,0
1993-07-09,85.68000030517578,85.68000030517578,85.68000030517578,85.68000030517578,85.68000030517578,0
1993-07-12,85.69999694824219,85.69999694824219,85.69999694824219,85.69999694824219,85.69999694824219,0
1993-07-13,86.52999877929688,86.52999877929688,86.52999877929688,86.52999877929688,86.52999877929688,0
1993-07-14,86.66999816894531,86.66999816894531,86.66999816894531,86.66999816894531,86.66999816894531,0
1993-07-15,84.79000091552734,84.79000091552734,84.79000091552734,84.79000091552734,84.79000091552734,0
1993-07-16,83.33000183105469,83.33000183105469,83.33000183105469,83.33000183105469,83.33000183105469,0
1993-07-19,83.27999877929688,83.27999877929688,83.27999877929688,83.27999877929688,83.27999877929688,0
1993-07-20,84.6500015258789,84.6500015258789,84.6500015258789,84.6500015258789,84.6500015258789,0
1993-07-21,83.91000366210938,83.91000366210938,83.91000366210938,83.91000366210938,83.91000366210938,0
1993-07-22,83.0,83.0,83.0,83.0,83.0,0
1993-07-23,84.20999908447266,84.20999908447266,84.20999908447266,84.20999908447266,84.20999908447266,0
1993-07-26,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
1993-07-27,83.94000244140625,83.94000244140625,83.94000244140625,83.94000244140625,83.94000244140625,0
1993-07-28,82.48999786376953,82.48999786376953,82.48999786376953,82.48999786376953,82.48999786376953,0
1993-07-29,81.68000030517578,81.68000030517578,81.68000030517578,81.68000030517578,81.68000030517578,0
